credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited
610,Germany,Male,36,7.0,115462.02,1,0,1,42581.04,0
573,France,Female,26,4.0,129109.02,1,0,0,149814.68,1
602,Germany,Female,48,7.0,76595.08,2,0,0,127095.14,0
633,France,Female,39,9.0,129189.15,2,0,0,170998.83,0
624,Germany,Female,40,3.0,149961.99,2,1,0,104610.86,0
457,France,Male,41,5.0,73700.12,3,1,1,185750.02,1
575,France,Female,57,8.0,137936.94,1,1,1,84475.13,0
759,France,Female,33,9.0,160541.36,2,0,0,93541.14,0
777,France,Male,37,1.0,0.0,1,1,1,126837.72,0
501,Germany,Male,40,5.0,114655.58,1,0,0,126535.92,0
578,France,Male,39,2.0,0.0,2,1,0,70563.9,0
443,France,Female,54,3.0,138547.97,1,1,1,70196.23,1
586,France,Male,27,5.0,130231.8,2,1,1,192427.16,0
741,France,Female,44,7.0,0.0,2,1,1,190534.76,0
527,Germany,Female,30,6.0,126663.51,1,1,1,162267.91,0
594,Spain,Female,24,0.0,97378.54,1,1,1,71405.17,0
554,Spain,Female,46,2.0,87603.35,3,0,1,96929.24,1
529,France,Male,39,10.0,102025.08,2,1,0,12351.01,0
751,Germany,Male,34,9.0,108513.25,2,1,1,27097.82,0
542,Germany,Female,35,9.0,127543.11,2,1,0,468.94,1
706,Spain,Female,29,1.0,209490.21,1,1,1,133267.69,1
660,Spain,Male,30,4.0,0.0,2,1,0,129149.06,0
781,France,Male,33,3.0,89276.48,1,1,0,6959.0,0
638,France,Male,46,9.0,139859.54,1,1,0,38967.29,0
782,Germany,Female,72,5.0,148666.99,1,1,0,2605.65,1
644,France,Female,46,9.0,95441.27,1,1,0,108761.05,1
611,France,Male,40,1.0,0.0,2,1,1,102547.56,0
738,Germany,Male,37,7.0,140950.92,2,1,0,195333.98,0
681,France,Female,63,7.0,0.0,2,1,1,55054.48,0
678,France,Female,60,10.0,117738.81,1,1,0,147489.76,1
657,France,Female,41,5.0,95858.37,1,1,1,68255.88,0
820,Germany,Male,39,9.0,111336.89,1,1,0,16770.31,1
801,France,Male,42,6.0,0.0,2,1,1,95804.33,0
553,Spain,Male,41,6.0,144974.55,1,1,1,19344.92,0
614,Spain,Female,25,5.0,75212.28,1,1,0,58965.04,0
792,France,Female,42,2.0,0.0,2,1,0,92664.09,0
694,France,Male,30,10.0,144684.03,1,1,1,31805.49,0
706,Germany,Female,56,9.0,139603.22,1,1,1,86383.61,0
472,Spain,Female,32,3.0,159397.75,1,0,1,57323.18,0
665,France,Male,36,1.0,0.0,2,0,1,121505.61,0
673,Spain,Female,32,0.0,0.0,1,1,1,72873.33,0
781,France,Male,38,2.0,117810.79,1,0,1,65632.33,1
846,France,Female,38,5.0,0.0,1,1,1,187616.16,0
587,France,Male,47,6.0,71026.77,1,1,0,57962.41,0
735,France,Male,49,5.0,121973.28,1,1,0,148804.36,0
627,France,Female,27,2.0,0.0,2,1,0,125451.01,0
528,Spain,Male,43,7.0,97473.87,2,1,1,159823.16,0
569,Spain,Male,38,8.0,0.0,2,0,0,79618.79,0
732,Germany,Male,38,5.0,178787.54,1,1,1,195760.53,0
588,Germany,Female,42,2.0,164307.77,1,1,0,48498.19,0
625,France,Male,41,6.0,97663.16,2,1,0,57128.78,0
662,France,Female,47,6.0,0.0,2,1,1,129392.75,0
605,France,Female,64,2.0,129555.7,1,1,1,13601.79,0
749,Germany,Female,44,2.0,71497.79,2,0,0,151083.8,0
591,Spain,Male,30,1.0,124857.69,2,0,0,50485.7,0
573,Spain,Female,44,4.0,0.0,1,1,1,94862.93,0
672,France,Male,43,5.0,0.0,1,0,0,63833.09,0
666,France,Male,36,4.0,120165.4,2,1,0,33701.5,0
647,France,Female,29,0.0,98263.46,2,1,0,164717.95,0
730,Spain,Female,52,7.0,0.0,2,0,1,122398.84,0
655,Spain,Female,56,5.0,0.0,2,1,1,41782.7,0
659,France,Female,44,9.0,23503.31,1,0,1,169862.01,1
607,France,Female,21,0.0,0.0,2,1,0,116106.52,0
534,France,Male,38,3.0,0.0,1,0,0,143938.27,0
760,Spain,Male,38,3.0,91241.85,1,0,1,80682.35,0
502,France,Female,35,6.0,0.0,2,1,1,80618.47,0
710,France,Male,43,9.0,128284.45,1,1,0,32996.89,1
636,France,Female,45,7.0,139859.23,1,1,1,108402.54,0
757,Germany,Male,33,1.0,122088.67,1,1,0,42581.09,0
556,France,Female,30,9.0,0.0,2,1,1,186648.19,0
523,Spain,Female,24,5.0,172231.93,1,0,1,155144.12,0
807,France,Female,36,4.0,0.0,2,0,1,147007.33,0
454,Spain,Male,40,2.0,123177.01,1,1,0,148309.98,0
632,Germany,Female,50,5.0,107959.39,1,1,1,6985.34,1
745,Spain,Female,35,8.0,0.0,2,1,1,116581.1,0
741,France,Female,36,3.0,0.0,2,1,1,89804.83,0
687,France,Female,26,6.0,0.0,2,1,1,32909.13,0
709,Germany,Male,23,8.0,73314.04,2,1,0,63446.47,0
663,France,Female,42,1.0,82228.67,2,1,0,71359.78,0
470,France,Male,30,3.0,101140.76,1,1,1,50906.65,0
707,France,Male,33,8.0,136678.52,1,1,0,54290.62,0
776,Spain,Male,39,2.0,104349.45,1,0,0,79503.05,0
513,France,Male,40,3.0,141004.46,1,1,0,105028.46,0
704,Spain,Male,38,6.0,106687.76,1,1,0,173776.5,0
774,Spain,Female,43,1.0,116360.07,1,1,0,17004.14,0
651,France,Male,53,7.0,0.0,2,1,1,130132.41,0
523,Spain,Male,34,7.0,0.0,2,1,0,62030.06,0
745,Spain,Female,54,8.0,0.0,1,1,0,173912.29,1
713,France,Male,46,5.0,0.0,1,1,1,55701.62,0
813,France,Male,34,0.0,0.0,2,1,0,43169.15,0
676,Spain,Female,36,4.0,0.0,2,1,1,3173.31,0
544,Spain,Female,53,9.0,0.0,1,1,0,125692.07,1
688,France,Female,38,7.0,123544.21,1,1,1,157664.02,0
649,France,Male,33,2.0,0.0,2,1,0,2010.98,0
490,Spain,Female,38,3.0,97266.1,1,1,1,92797.23,0
603,France,Male,31,8.0,0.0,2,1,1,169915.02,0
629,Germany,Female,37,0.0,35549.81,2,0,0,49676.33,0
657,Germany,Female,48,5.0,143595.87,1,0,0,101314.65,1
452,Spain,Male,44,3.0,88915.85,1,1,0,69697.74,0
703,Germany,Female,38,9.0,99167.54,1,1,0,65720.92,0
646,Germany,Female,36,6.0,144773.29,2,1,0,53217.3,0
569,Germany,Female,32,8.0,145330.43,1,1,1,132038.65,0
590,Spain,Female,29,10.0,99250.08,1,1,1,129629.41,0
708,Spain,Male,46,7.0,68799.72,1,1,1,39704.14,0
683,France,Male,30,4.0,114779.35,1,0,0,183171.47,0
663,Spain,Male,35,5.0,0.0,2,1,1,62634.94,0
656,France,Male,44,10.0,143571.52,1,0,0,127444.14,0
719,Spain,Male,37,7.0,145382.61,1,1,0,80408.59,0
616,Germany,Male,41,10.0,113220.2,2,1,1,114072.91,0
445,Spain,Male,45,10.0,0.0,2,0,1,90977.48,0
841,Germany,Female,52,3.0,112383.03,1,1,0,85516.37,1
705,Spain,Female,47,3.0,63488.7,1,0,1,28640.92,1
705,France,Female,24,7.0,100169.51,1,1,0,121408.55,0
678,Spain,Male,38,3.0,124483.53,1,1,0,126253.31,0
621,France,Female,43,5.0,0.0,1,1,1,47578.45,0
549,Germany,Female,49,6.0,124829.16,1,0,1,93551.36,0
544,France,Male,64,9.0,113829.45,1,1,1,124341.49,0
520,Germany,Male,34,8.0,120018.86,2,1,1,343.38,0
573,Spain,Male,44,8.0,0.0,2,0,0,62424.46,0
623,Spain,Female,50,2.0,87116.71,1,1,1,104382.11,0
550,Germany,Male,36,2.0,113877.23,2,1,0,174921.91,0
686,Germany,Male,29,3.0,185379.02,1,1,0,64679.07,0
594,France,Female,31,9.0,0.0,1,0,1,5719.11,0
582,France,Female,40,9.0,0.0,3,1,1,60954.45,0
797,France,Male,32,10.0,114084.6,1,0,1,125782.29,0
655,Germany,Male,52,9.0,144696.75,1,1,1,49025.79,0
422,France,Male,41,6.0,153238.88,1,1,0,11663.09,0
605,Spain,Male,39,10.0,105317.73,2,1,0,138021.36,0
554,France,Female,35,6.0,117707.18,2,0,0,95277.15,1
777,Germany,Male,35,7.0,122917.69,1,1,1,76169.68,0
628,France,Female,31,6.0,175443.75,1,1,0,113167.17,1
606,Germany,Male,36,5.0,190479.48,2,0,0,179351.89,0
850,Spain,Male,31,6.0,82613.56,2,1,0,149170.92,0
666,Germany,Female,44,2.0,122314.5,1,0,0,68574.88,1
585,France,Female,39,7.0,0.0,2,1,0,2401.26,0
630,France,Female,36,8.0,110414.48,1,1,1,48984.95,0
707,Germany,Female,51,10.0,98438.23,1,0,0,70778.63,1
646,Germany,Male,24,0.0,92398.08,1,1,1,18897.29,0
688,France,Male,52,1.0,0.0,2,1,1,172033.57,0
786,France,Male,35,3.0,0.0,2,1,0,92712.97,0
643,France,Male,39,7.0,0.0,2,1,1,170392.59,0
669,France,Female,42,9.0,0.0,2,0,0,135630.32,0
654,France,Female,29,4.0,96974.97,1,0,1,141404.07,0
796,Spain,Male,41,8.0,107525.07,1,1,0,18510.41,0
367,Spain,Male,42,6.0,93608.28,1,1,0,168816.73,1
593,France,Female,46,7.0,98752.51,1,1,0,145560.38,0
660,France,Female,48,0.0,90044.32,2,0,1,187604.97,1
643,Spain,Female,34,8.0,117451.47,1,1,0,65374.86,0
766,Germany,Male,43,6.0,112088.04,2,1,1,36706.56,0
648,Spain,Male,35,9.0,0.0,2,0,0,122899.01,0
702,Spain,Female,38,2.0,0.0,1,1,1,161888.63,0
562,France,Male,29,9.0,0.0,1,1,1,25858.68,0
805,Germany,Female,45,9.0,116585.97,1,1,0,189428.75,1
623,Spain,Male,44,1.0,83325.77,1,0,1,80828.78,0
700,France,Female,42,8.0,0.0,2,1,1,105305.72,0
608,Germany,Male,33,1.0,102772.67,2,1,0,70705.58,0
485,France,Female,25,3.0,134467.26,1,1,1,113266.09,0
535,France,Female,31,7.0,111855.04,2,1,1,36278.89,0
539,Spain,Female,39,6.0,62052.28,1,0,1,59755.14,0
744,Germany,Male,32,4.0,96106.83,1,1,1,79812.77,0
600,Germany,Female,39,7.0,88477.36,2,1,0,58632.37,0
656,France,Female,46,5.0,113402.14,2,1,1,138849.06,0
850,France,Male,31,4.0,0.0,2,0,0,152298.28,0
773,Spain,Male,41,9.0,102827.44,1,0,1,64595.25,0
608,Spain,Male,48,7.0,75801.74,1,1,0,125762.95,0
739,France,Male,58,2.0,101579.28,1,1,1,72168.53,0
592,Spain,Male,38,0.0,0.0,1,1,0,65986.48,1
618,Germany,Female,29,10.0,100315.1,2,1,1,32526.64,0
586,Germany,Male,34,9.0,74309.81,1,1,0,15034.93,0
723,France,Male,30,3.0,124119.54,1,1,0,162198.32,0
640,France,Male,28,7.0,0.0,2,1,1,131097.9,0
738,France,Female,39,3.0,94435.45,2,0,1,189430.86,0
652,France,Female,40,4.0,79927.36,2,1,1,33524.6,0
712,France,Male,33,2.0,182888.08,1,1,0,3061.0,0
487,France,Male,45,2.0,0.0,2,1,0,77475.73,0
734,France,Male,34,6.0,133598.4,1,1,1,13107.24,0
686,Spain,Male,38,7.0,111484.88,1,1,1,76076.2,0
704,France,Male,31,8.0,0.0,2,1,0,183038.33,0
706,Spain,Male,68,8.0,114386.85,1,1,1,28601.68,0
559,Spain,Male,67,9.0,125919.35,1,1,0,175910.95,1
588,France,Male,40,5.0,0.0,2,0,0,100727.68,0
618,France,Female,40,0.0,0.0,1,1,0,119059.13,0
572,Germany,Male,39,4.0,112290.22,1,1,0,49373.97,1
701,France,Female,37,3.0,0.0,2,1,1,164268.28,0
638,Germany,Female,37,7.0,124513.66,2,1,0,158610.89,0
827,Spain,Female,35,6.0,0.0,2,0,1,184514.01,0
588,Germany,Female,37,7.0,70258.88,2,1,0,139607.61,0
807,France,Male,42,7.0,118274.71,1,1,1,25885.72,0
554,Spain,Male,66,8.0,0.0,2,1,1,116747.62,0
622,Spain,Female,46,4.0,107073.27,2,1,1,30984.59,1
655,Germany,Male,41,3.0,125561.97,1,0,0,164040.94,1
665,France,Male,33,2.0,101286.11,1,1,1,159840.51,0
635,Spain,Female,37,3.0,0.0,2,1,0,91086.73,0
638,Spain,Female,55,3.0,155828.22,1,0,1,108987.25,1
531,France,Female,63,1.0,114715.71,1,0,1,24506.95,1
472,Spain,Female,28,4.0,0.0,2,1,0,1801.77,0
717,France,Male,35,4.0,0.0,1,1,1,167573.06,0
785,Spain,Female,54,1.0,0.0,2,1,0,45113.92,1
554,France,Male,31,1.0,0.0,2,0,1,192660.55,0
446,Germany,Male,25,3.0,136202.78,1,1,0,176743.51,0
756,Germany,Male,41,6.0,149049.92,1,0,1,50422.36,1
605,France,Male,39,6.0,111169.91,1,0,0,9641.4,0
562,Spain,Male,32,6.0,161628.66,1,1,0,91482.5,0
612,Germany,Male,76,6.0,96166.88,1,1,1,191393.26,0
622,France,Female,30,2.0,158584.82,3,1,0,142342.55,1
663,Spain,Male,64,6.0,0.0,2,0,1,15876.52,0
730,France,Female,36,8.0,148749.29,2,1,0,91830.75,0
650,Germany,Female,55,2.0,140891.46,3,1,1,179834.45,1
544,Germany,Male,39,4.0,142406.43,2,1,0,146637.45,0
551,France,Female,59,2.0,166968.28,1,1,0,159483.76,1
586,France,Male,29,2.0,0.0,2,1,1,142238.54,0
676,Spain,Female,30,1.0,0.0,2,0,0,179066.58,0
682,Spain,Female,59,0.0,122661.39,1,0,1,84803.76,0
684,Spain,Female,39,4.0,139723.9,1,1,1,120612.11,0
652,France,Female,32,2.0,0.0,2,1,0,54628.11,0
790,Spain,Male,32,3.0,0.0,1,1,0,91044.47,0
706,France,Male,54,9.0,117444.51,1,1,1,186238.85,0
798,France,Male,32,7.0,0.0,2,0,1,37731.95,0
850,France,Female,35,2.0,128548.49,4,1,0,75478.95,1
750,Spain,Male,22,3.0,121681.82,1,1,0,128643.35,1
709,France,Male,38,5.0,0.0,2,1,1,81452.29,0
727,France,Male,35,5.0,136364.46,1,0,0,142754.71,0
670,France,Female,54,2.0,95507.12,1,1,1,63213.31,0
671,Germany,Female,23,9.0,123943.18,1,1,1,159553.27,0
694,France,Male,60,9.0,0.0,1,1,1,57088.97,0
750,Spain,Female,39,7.0,119565.92,1,1,0,87067.73,0
571,France,Female,33,9.0,102017.25,2,0,0,128600.49,0
630,Spain,Female,21,1.0,85818.18,1,1,1,133102.3,0
500,Germany,Male,44,9.0,160838.13,2,1,0,196261.64,0
661,Spain,Male,38,7.0,143006.7,1,1,1,15650.89,0
575,Spain,Female,37,0.0,0.0,2,0,0,30114.32,0
737,Germany,Male,35,0.0,133377.8,1,0,1,64050.19,0
640,Germany,Male,23,3.0,72012.76,1,1,0,161333.13,0
695,Spain,Male,39,4.0,65521.2,1,1,1,1243.97,0
795,Germany,Female,33,9.0,130862.43,1,1,1,114935.21,0
667,France,Male,24,4.0,0.0,2,0,0,180329.83,0
788,France,Male,32,4.0,112079.58,1,0,0,89368.59,0
669,France,Female,44,8.0,96418.09,1,0,0,131609.48,1
675,France,Female,39,6.0,0.0,2,0,0,83419.15,0
582,France,Female,29,0.0,0.0,1,1,1,84012.81,0
752,France,Male,49,2.0,78653.84,1,1,0,7698.6,0
675,France,Male,34,1.0,124619.33,2,0,1,163667.56,0
662,France,Male,44,8.0,0.0,2,1,1,175314.87,0
589,Spain,Female,46,10.0,0.0,2,0,1,168369.37,0
796,France,Male,51,6.0,0.0,2,0,1,194733.28,0
757,Germany,Male,30,6.0,105128.85,2,1,1,62972.13,0
610,Spain,Female,37,10.0,140363.95,2,1,1,129563.86,0
650,France,Female,27,6.0,0.0,2,1,0,1002.39,0
718,Spain,Male,39,6.0,0.0,2,0,1,63889.1,0
762,Spain,Female,43,5.0,134204.67,1,1,1,139971.01,0
647,Germany,Male,30,6.0,143138.91,2,1,0,2955.46,0
665,Spain,Female,51,8.0,0.0,1,1,1,38928.48,1
502,France,Female,64,3.0,139663.37,1,0,1,100995.11,0
624,France,Male,55,7.0,118793.6,1,1,1,95022.02,1
686,France,Male,25,1.0,0.0,2,0,1,16459.37,0
728,France,Female,28,4.0,142243.54,2,1,0,33074.51,0
676,France,Female,41,4.0,101457.14,1,1,1,79101.67,0
532,France,Male,38,0.0,0.0,2,0,0,30583.95,0
502,France,Male,33,4.0,0.0,2,0,1,4082.52,0
850,France,Male,33,0.0,124781.67,1,0,1,33700.52,0
672,France,Female,53,9.0,169406.33,4,1,1,147311.47,1
684,Spain,Female,38,3.0,134168.5,3,1,0,3966.5,1
638,Germany,Female,41,9.0,144326.09,1,1,0,73979.85,1
787,France,Female,35,1.0,106266.8,1,1,1,16607.15,0
658,France,Female,40,7.0,140596.95,1,0,1,135459.02,1
646,France,Female,73,6.0,97259.25,1,0,1,104719.66,0
546,Spain,Female,36,7.0,85660.96,1,0,0,134778.01,0
520,France,Female,46,5.0,85216.61,1,1,0,117369.52,1
601,Spain,Female,42,4.0,96763.89,1,1,1,199242.65,0
586,France,Male,58,10.0,151933.63,1,1,0,162960.05,1
752,France,Female,36,1.0,86837.95,1,1,1,105280.55,0
520,Spain,Male,45,7.0,107023.03,1,1,0,32903.93,0
850,France,Female,34,2.0,0.0,2,1,1,171706.66,0
830,Spain,Male,40,4.0,0.0,2,0,1,81622.52,0
571,Germany,Male,33,3.0,71843.15,1,1,0,26772.04,0
849,Germany,Male,41,10.0,84622.13,1,1,1,198072.16,0
605,France,Female,51,9.0,104760.82,1,1,1,165574.54,1
726,France,Male,28,4.0,0.0,1,0,0,98060.51,0
774,France,Male,76,4.0,112510.89,1,1,1,143133.18,0
619,France,Male,29,5.0,0.0,2,1,0,194310.1,0
593,Germany,Female,29,5.0,101713.84,3,1,0,134594.99,0
811,Germany,Female,34,1.0,149297.19,2,1,1,186339.74,0
613,Spain,Male,39,8.0,118201.41,1,1,0,23315.59,0
768,Spain,Female,44,6.0,60603.4,1,1,1,178045.97,0
704,Spain,Female,37,9.0,155619.58,1,1,1,135088.58,0
724,France,Male,34,2.0,154485.74,2,0,0,78560.64,0
536,France,Female,22,5.0,89492.62,1,0,0,42934.43,0
508,France,Male,49,1.0,93817.41,2,1,1,132468.76,1
611,France,Female,30,9.0,88594.14,1,1,0,196332.45,0
652,Spain,Female,75,2.0,0.0,2,1,1,114675.75,0
443,Germany,Female,29,9.0,99027.61,2,1,0,10940.4,0
747,France,Male,41,5.0,0.0,2,1,1,22750.17,0
628,France,Male,45,5.0,0.0,2,1,1,96862.56,0
745,Spain,Male,34,7.0,132944.53,1,1,1,31802.92,0
676,France,Male,23,1.0,107787.47,1,0,1,116378.82,0
485,Spain,Female,21,5.0,113157.22,1,1,1,54141.5,0
725,France,Male,66,4.0,86459.8,1,1,1,141476.56,0
738,France,Male,33,4.0,92676.3,1,1,0,105817.63,0
568,France,Female,47,7.0,0.0,2,1,1,45978.39,0
745,France,Female,40,6.0,131184.67,1,1,1,49815.62,0
619,France,Female,33,2.0,167733.51,2,1,1,65222.48,0
573,Germany,Female,47,4.0,152522.47,1,0,1,164038.07,1
684,Spain,Female,41,1.0,134177.06,1,0,0,177506.66,0
794,France,Male,24,10.0,146126.75,1,1,1,88992.05,0
544,France,Male,48,10.0,78314.63,3,1,1,103713.93,1
666,France,Male,46,5.0,123873.19,1,1,1,177844.06,0
794,France,Male,46,6.0,0.0,2,1,0,195325.74,0
581,Spain,Female,43,4.0,170172.9,1,0,1,100236.02,0
434,Germany,Female,58,9.0,125801.03,2,1,0,60891.8,1
737,France,Male,44,7.0,0.0,2,0,0,57898.58,0
683,Spain,Male,40,4.0,95053.1,1,1,1,116816.54,1
710,Spain,Female,30,0.0,0.0,2,1,0,19500.1,0
699,France,Male,30,9.0,0.0,1,1,1,108162.13,0
637,France,Male,36,2.0,152606.82,1,1,1,71692.8,0
590,France,Male,41,1.0,89086.31,1,1,0,24499.97,0
714,Spain,Female,31,6.0,152926.6,1,1,1,50899.91,0
606,France,Male,32,5.0,83161.65,1,1,1,116885.59,0
551,Spain,Male,32,4.0,0.0,2,1,0,53420.53,0
744,France,Male,54,6.0,93806.31,2,0,1,140068.77,0
511,Germany,Female,41,8.0,153895.65,1,1,1,39087.42,0
583,France,Female,40,7.0,55776.39,2,1,0,26920.43,0
651,France,Male,34,4.0,91562.99,1,1,1,123954.15,0
514,France,Male,35,3.0,121030.9,1,1,0,10008.68,0
666,France,Female,33,2.0,147229.65,1,1,1,56410.17,0
800,France,Female,40,3.0,75893.11,2,1,0,132562.23,0
573,Germany,Male,35,9.0,134498.54,2,1,1,119924.8,0
720,Spain,Female,59,6.0,0.0,2,1,1,160849.43,1
710,France,Male,30,5.0,0.0,2,1,1,8991.17,0
675,France,Male,39,7.0,0.0,2,0,1,36267.21,0
648,Germany,Male,41,5.0,123049.21,1,0,1,5066.76,0
664,Germany,Male,39,7.0,60263.23,1,1,0,170835.32,0
484,Spain,Male,36,8.0,0.0,2,1,0,186136.48,0
609,Spain,Female,45,1.0,89122.3,1,1,1,199256.98,0
716,Germany,Male,50,2.0,119655.77,1,1,1,12944.17,1
531,France,Male,29,3.0,114590.58,1,0,0,75585.48,0
622,Spain,Male,36,6.0,0.0,2,1,1,104852.6,0
609,France,Male,37,6.0,0.0,2,0,1,22030.72,0
736,France,Male,54,7.0,111729.47,2,0,1,84920.49,0
841,France,Female,36,1.0,156021.31,1,0,0,122662.98,0
568,Spain,Male,39,5.0,0.0,2,1,1,129569.92,0
537,France,Male,28,5.0,88963.31,2,1,1,189839.93,0
575,Spain,Male,30,2.0,0.0,2,1,1,82222.86,0
565,Spain,Male,38,0.0,122447.76,1,0,0,67339.34,0
476,France,Female,32,6.0,111871.93,1,0,0,112132.86,0
805,Germany,Female,26,8.0,42712.87,2,1,1,28861.69,0
652,France,Female,80,4.0,0.0,2,1,1,188603.07,0
725,Spain,Female,32,0.0,0.0,2,1,1,138525.19,0
696,France,Female,33,4.0,0.0,2,1,1,73371.65,0
554,France,Male,24,10.0,0.0,1,0,0,92180.62,0
542,France,Male,39,3.0,135096.77,1,1,1,14353.43,1
699,France,Female,40,8.0,122038.34,1,1,0,102085.35,0
594,Spain,Female,38,10.0,0.0,2,1,0,58332.91,0
571,France,Male,49,4.0,180614.04,1,0,0,523.0,0
711,Spain,Male,38,3.0,128718.78,1,0,0,114793.45,0
526,Spain,Female,43,3.0,0.0,2,1,0,31705.19,0
625,Germany,Male,26,3.0,130483.95,1,1,0,122810.53,0
619,Spain,Female,38,1.0,0.0,1,1,0,112442.63,1
711,France,Male,33,1.0,0.0,1,0,0,41590.4,0
504,France,Female,73,8.0,0.0,1,1,1,34595.58,0
623,Spain,Male,46,4.0,0.0,1,1,0,5549.11,1
570,France,Female,30,10.0,176173.52,1,1,0,97045.32,1
592,France,Male,37,3.0,96651.03,1,1,1,3232.82,0
674,Germany,Female,44,4.0,131593.85,1,0,1,171345.02,1
686,France,Female,41,10.0,0.0,1,1,1,144272.71,1
524,France,Male,44,10.0,118569.03,2,0,0,82117.2,0
585,Spain,Female,33,8.0,0.0,2,1,0,114182.07,0
850,Spain,Female,38,3.0,0.0,2,0,1,179360.76,0
639,Spain,Male,28,8.0,0.0,2,1,0,126561.07,0
677,France,Female,29,3.0,86616.35,1,0,0,91903.9,1
556,Spain,Female,48,8.0,168522.37,1,1,1,151310.16,0
481,Spain,Male,39,1.0,111233.09,1,1,1,123995.15,0
592,France,Male,28,5.0,137222.77,1,0,0,39608.58,0
625,France,Female,37,7.0,115895.42,1,1,0,48486.25,0
534,France,Female,23,5.0,104822.45,1,0,1,160176.47,0
683,France,Male,30,4.0,66190.33,1,1,1,115186.97,0
636,Germany,Female,48,3.0,120568.41,1,1,0,190160.04,1
532,Germany,Male,24,8.0,142755.25,1,0,0,34231.48,0
442,France,Male,34,4.0,0.0,2,1,0,68343.08,0
666,Germany,Male,30,3.0,110153.27,1,0,1,74849.46,0
411,France,Female,35,2.0,0.0,2,1,1,93825.78,0
651,France,Male,23,10.0,0.0,2,1,1,170099.23,0
560,France,Male,57,0.0,0.0,2,0,1,116781.71,0
592,France,Female,38,8.0,119278.01,2,0,1,19370.73,0
658,Germany,Female,55,6.0,119327.93,1,0,1,119439.66,0
499,Germany,Female,29,6.0,148051.52,1,1,0,118623.94,0
592,France,Male,60,3.0,0.0,4,1,1,13614.01,1
493,France,Female,37,8.0,142987.46,2,1,0,158840.99,0
602,Germany,Female,26,8.0,113674.2,1,1,0,197861.16,1
521,Spain,Female,34,7.0,70731.07,1,1,1,20243.97,1
605,Spain,Male,41,5.0,103154.66,1,0,0,143203.78,0
761,Spain,Female,32,4.0,103515.39,2,1,1,177622.38,0
596,Spain,Male,60,7.0,121907.97,1,0,1,30314.04,0
753,France,Female,43,9.0,0.0,2,1,0,109881.71,0
656,France,Female,39,6.0,0.0,2,1,0,141069.88,0
700,Spain,Male,31,7.0,0.0,2,0,1,145151.96,0
613,France,Female,46,8.0,167795.6,1,0,1,44390.38,0
718,France,Female,31,0.0,118100.59,2,1,0,103165.15,0
550,Spain,Female,33,9.0,72788.03,1,1,1,103608.06,0
558,Spain,Male,40,10.0,161766.87,1,0,0,92378.54,0
673,France,Male,31,1.0,108345.22,1,0,1,38802.03,0
608,Spain,Male,34,7.0,86656.13,1,0,1,59890.29,0
750,France,Female,32,5.0,0.0,2,1,0,95611.47,0
654,France,Male,38,8.0,0.0,2,1,0,88659.44,0
832,Spain,Male,29,8.0,93833.86,1,0,1,10417.87,0
745,Germany,Male,45,10.0,117231.63,3,1,1,122381.02,1
630,France,Male,40,9.0,0.0,2,1,1,42495.81,0
598,Spain,Female,64,1.0,62979.93,1,1,1,152273.57,0
789,France,Female,32,7.0,69423.52,1,1,0,107499.39,0
479,Spain,Male,27,2.0,172463.45,1,1,1,40315.27,0
582,Spain,Male,26,4.0,65848.36,2,1,0,30149.21,0
512,France,Female,41,6.0,0.0,1,1,1,100507.81,0
651,France,Female,39,8.0,0.0,1,1,0,137452.57,0
686,France,Female,43,0.0,0.0,1,1,1,170072.9,0
767,Germany,Female,33,1.0,144753.21,1,1,1,132480.75,0
735,France,Female,33,4.0,0.0,2,1,0,149474.69,0
606,France,Male,31,10.0,0.0,2,1,0,195209.4,0
581,Germany,Female,34,1.0,101633.04,1,1,0,110431.51,0
689,Germany,Female,28,2.0,64808.32,2,0,0,78591.15,0
732,France,Female,43,3.0,0.0,2,1,0,65731.53,0
735,Germany,Female,43,9.0,98807.45,1,0,0,184570.04,1
474,France,Male,54,3.0,0.0,1,1,0,108409.17,1
626,France,Female,44,2.0,0.0,1,0,1,173117.22,1
401,Germany,Male,48,8.0,128140.17,1,1,0,175753.55,1
845,Spain,Female,52,0.0,0.0,1,1,0,31726.76,1
616,Spain,Male,30,5.0,0.0,2,0,1,196108.51,0
607,Germany,Male,32,9.0,144272.07,2,1,0,176580.63,0
545,Spain,Male,36,8.0,73211.12,2,1,0,89587.34,1
600,France,Male,49,7.0,90218.9,1,1,0,91347.76,0
523,Germany,Female,39,1.0,143903.11,1,1,1,118711.75,1
681,France,Male,32,3.0,148884.47,2,1,1,90967.37,0
551,France,Female,36,5.0,0.0,1,1,0,183479.12,0
660,Germany,Male,26,4.0,115021.76,1,0,1,162443.05,0
704,France,Male,24,2.0,148197.15,2,1,0,182775.08,0
602,Germany,Male,35,7.0,90602.42,2,1,1,51695.41,0
653,France,Male,46,0.0,119556.1,1,1,0,78250.13,1
717,France,Female,36,8.0,99472.76,2,1,0,94274.72,1
699,France,Male,34,2.0,117468.67,1,1,0,185227.42,0
656,France,Male,46,9.0,143267.14,2,0,0,193099.43,0
525,Spain,Male,36,3.0,77910.23,1,1,0,67238.01,0
581,Germany,Female,43,5.0,93259.57,3,1,0,141035.65,1
